"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2020","144.20","143.52","145.66","142.94","4.32M","0.11%"
"01/22/2020","144.04","147.36","148.10","143.52","8.90M","-2.25%"
"01/21/2020","147.36","148.38","148.68","145.78","5.49M","-0.95%"
"01/20/2020","148.78","150.26","152.00","148.10","7.71M","-0.95%"
"01/17/2020","150.20","148.80","150.50","148.00","5.81M","1.78%"
"01/16/2020","147.58","146.72","149.30","146.72","5.99M","0.74%"
"01/15/2020","146.50","146.90","148.76","145.24","6.51M","-0.29%"
"01/14/2020","146.92","147.08","151.46","146.22","11.51M","0.05%"
"01/13/2020","146.84","143.98","146.98","142.48","7.15M","2.24%"
"01/10/2020","143.62","142.16","145.12","140.80","9.44M","1.17%"
"01/09/2020","141.96","139.14","143.60","139.14","10.11M","1.76%"
"01/08/2020","139.50","139.00","139.50","137.80","9.33M","-1.72%"
"01/06/2020","141.94","144.50","144.50","140.88","6.60M","-1.77%"
"01/03/2020","144.50","143.98","144.74","143.30","4.58M","0.54%"
"12/30/2019","143.72","143.36","143.98","142.50","3.60M","0.21%"
"12/27/2019","143.42","143.00","144.68","142.64","3.66M","0.28%"
"12/26/2019","143.02","141.88","143.10","140.88","2.41M","0.86%"
"12/25/2019","141.80","142.44","142.44","141.06","1.21M","-0.11%"
"12/24/2019","141.96","142.80","143.16","141.62","1.68M","-0.41%"
"12/23/2019","142.54","142.30","143.50","141.36","3.81M","0.06%"
"12/20/2019","142.46","142.18","142.62","140.14","5.50M","0.76%"
"12/19/2019","141.38","139.90","142.70","138.76","11.45M","1.06%"
"12/18/2019","139.90","139.02","139.90","138.10","6.00M","0.36%"
"12/17/2019","139.40","139.20","139.90","137.12","7.79M","0.17%"
"12/16/2019","139.16","137.56","139.60","137.56","7.70M","0.91%"
"12/13/2019","137.90","136.10","137.98","135.90","12.89M","1.80%"
"12/12/2019","135.46","134.00","136.82","133.72","7.87M","1.17%"
"12/11/2019","133.90","132.80","135.00","132.46","7.40M","0.83%"
"12/10/2019","132.80","133.00","133.18","131.52","4.59M","-0.03%"
"12/09/2019","132.84","132.98","133.58","132.58","4.11M","-0.12%"
"12/06/2019","133.00","132.00","133.00","130.84","5.36M","0.91%"
"12/05/2019","131.80","129.06","132.80","128.04","10.99M","2.28%"
"12/04/2019","128.86","128.68","129.38","127.62","3.30M","0.64%"
"12/03/2019","128.04","131.82","131.92","127.60","10.87M","-2.65%"
"12/02/2019","131.52","129.56","133.26","129.30","12.20M","1.62%"
"11/29/2019","129.42","128.42","129.42","127.70","3.45M","0.87%"
"11/28/2019","128.30","127.82","129.28","126.90","3.48M","0.39%"
"11/27/2019","127.80","128.84","129.38","127.72","4.70M","-0.30%"
"11/26/2019","128.18","130.34","132.46","127.86","11.58M","-2.08%"
"11/25/2019","130.90","128.30","131.10","128.08","5.45M","2.41%"
"11/22/2019","127.82","126.54","128.10","126.14","3.54M","1.06%"
"11/21/2019","126.48","127.94","128.08","126.12","5.67M","-1.39%"
"11/20/2019","128.26","128.06","129.18","127.44","3.35M","-0.25%"
"11/19/2019","128.58","126.96","128.58","126.40","5.15M","1.47%"
"11/18/2019","126.72","127.10","128.22","125.92","4.68M","0.06%"
"11/15/2019","126.64","126.36","127.66","126.10","4.46M","0.56%"
"11/14/2019","125.94","129.12","129.40","125.80","7.80M","-2.52%"
"11/13/2019","129.20","129.44","129.66","127.68","3.99M","-0.08%"
"11/12/2019","129.30","128.70","130.10","128.04","3.70M","0.28%"
"11/11/2019","128.94","130.80","132.50","128.60","5.46M","-1.60%"
"11/08/2019","131.04","133.00","133.10","130.84","6.21M","-1.64%"
"11/07/2019","133.22","131.46","133.70","129.92","8.79M","1.54%"
"11/06/2019","131.20","129.00","131.60","129.00","8.40M","1.69%"
"11/05/2019","129.02","127.00","129.02","126.74","7.20M","2.28%"
"11/01/2019","126.14","125.64","126.14","124.32","5.16M","0.88%"
"10/31/2019","125.04","127.44","129.00","125.04","7.91M","-1.93%"
"10/30/2019","127.50","129.20","129.20","126.90","4.51M","-1.32%"
"10/29/2019","129.20","124.94","129.20","124.26","8.66M","3.81%"
"10/28/2019","124.46","123.20","125.66","122.70","5.69M","0.84%"
"10/25/2019","123.42","125.00","125.00","122.16","9.69M","-1.26%"
"10/24/2019","125.00","126.00","126.50","124.32","7.56M","-0.79%"
"10/23/2019","126.00","126.62","127.16","124.98","5.79M","-0.49%"
"10/22/2019","126.62","126.60","127.46","125.28","5.22M","0.02%"
"10/21/2019","126.60","129.00","129.48","125.72","6.41M","-1.71%"
"10/18/2019","128.80","129.50","129.78","127.60","5.07M","-0.46%"
"10/17/2019","129.40","128.66","129.80","128.16","4.29M","0.65%"
"10/16/2019","128.56","125.70","129.02","125.60","5.64M","2.42%"
"10/15/2019","125.52","129.50","129.50","124.30","10.40M","-2.74%"
"10/14/2019","129.06","130.84","131.50","128.14","5.11M","-0.75%"
"10/11/2019","130.04","131.20","131.20","129.84","4.01M","-0.69%"
"10/10/2019","130.94","128.32","131.54","127.16","5.51M","2.30%"
"10/09/2019","128.00","128.08","129.26","127.38","7.52M","-2.72%"
"10/08/2019","131.58","131.96","133.14","130.70","6.70M","0.12%"
"10/07/2019","131.42","132.44","132.98","129.74","8.41M","-0.35%"
"10/04/2019","131.88","134.20","135.20","130.90","8.52M","-1.58%"
"10/03/2019","134.00","136.60","136.62","133.10","11.60M","-1.83%"
"10/02/2019","136.50","140.60","140.82","136.06","11.48M","-2.92%"
"10/01/2019","140.60","142.30","142.56","140.32","4.26M","-1.14%"
"09/30/2019","142.22","142.42","142.56","140.42","3.70M","0.17%"
"09/27/2019","141.98","141.24","142.70","141.14","2.92M","0.21%"
"09/26/2019","141.68","141.40","142.34","141.00","3.23M","0.43%"
"09/25/2019","141.08","142.10","142.52","140.12","6.04M","-1.12%"
"09/24/2019","142.68","142.96","144.40","142.14","3.73M","0.20%"
"09/23/2019","142.40","144.96","145.22","142.10","6.23M","-1.59%"
"09/20/2019","144.70","144.96","145.26","143.06","7.24M","0.01%"
"09/19/2019","144.68","146.96","147.60","144.04","9.01M","-1.55%"
"09/18/2019","146.96","149.38","150.36","146.28","8.05M","-1.49%"
"09/17/2019","149.18","148.68","149.78","148.14","5.97M","0.19%"
"09/16/2019","148.90","148.40","149.00","146.66","4.96M","0.30%"
"09/13/2019","148.46","147.24","148.46","145.68","4.37M","0.47%"
"09/12/2019","147.76","149.40","150.40","146.82","6.16M","-1.47%"
"09/11/2019","149.96","148.50","150.96","148.50","4.43M","0.66%"
"09/10/2019","148.98","149.20","149.44","147.34","3.17M","-0.01%"
"09/09/2019","149.00","147.66","149.00","146.66","5.54M","1.60%"
"09/06/2019","146.66","145.76","147.70","144.58","4.33M","0.84%"
"09/05/2019","145.44","144.04","145.48","144.04","4.87M","1.00%"
"09/04/2019","144.00","144.50","145.62","143.02","6.13M","0.00%"
"09/03/2019","144.00","147.70","147.70","143.82","6.86M","-2.51%"
"09/02/2019","147.70","148.82","149.62","147.22","3.80M","-0.77%"
"08/30/2019","148.84","146.20","148.84","144.50","5.17M","1.74%"
"08/29/2019","146.30","143.56","146.92","143.38","5.40M","1.91%"
"08/28/2019","143.56","143.10","144.74","143.00","3.93M","0.21%"
"08/27/2019","143.26","142.20","144.00","141.70","7.46M","0.79%"
"08/26/2019","142.14","141.30","143.20","140.88","1.98M","-0.18%"
"08/23/2019","142.40","141.00","143.00","140.80","4.60M","1.17%"
"08/22/2019","140.76","141.08","142.20","140.30","4.48M","-0.34%"
"08/21/2019","141.24","140.40","141.94","139.52","3.80M","0.89%"
"08/20/2019","140.00","140.00","140.78","139.00","3.25M","0.07%"
"08/19/2019","139.90","139.32","140.44","138.06","4.27M","1.16%"
"08/16/2019","138.30","140.00","140.40","138.00","3.77M","-0.75%"
"08/15/2019","139.34","141.48","142.68","139.02","5.49M","-1.44%"
"08/14/2019","141.38","142.68","142.68","138.80","7.50M","-0.30%"
"08/13/2019","141.80","143.50","143.50","141.22","4.52M","-1.18%"
"08/12/2019","143.50","142.76","143.70","141.82","3.62M","0.73%"
"08/09/2019","142.46","145.18","145.40","141.56","4.71M","-1.47%"
"08/08/2019","144.58","145.10","146.16","144.58","3.07M","-0.21%"
"08/07/2019","144.88","145.00","146.24","143.64","4.22M","0.06%"
"08/06/2019","144.80","145.54","146.80","144.80","4.64M","-0.51%"
"08/05/2019","145.54","146.80","147.16","145.00","4.41M","-1.14%"
"08/02/2019","147.22","148.60","149.28","146.40","6.74M","-1.74%"
"08/01/2019","149.82","150.22","150.88","148.42","6.16M","-0.72%"
"07/31/2019","150.90","150.78","151.54","150.00","4.56M","0.28%"
"07/30/2019","150.48","152.00","152.00","150.02","4.05M","-0.66%"
"07/29/2019","151.48","152.40","152.40","149.84","5.67M","-0.21%"
"07/26/2019","151.80","154.10","154.50","151.80","4.74M","-1.54%"
"07/25/2019","154.18","154.20","154.68","153.10","2.37M","-0.19%"
"07/24/2019","154.48","156.38","156.74","153.28","3.68M","-1.06%"
"07/23/2019","156.14","156.44","156.98","155.40","2.26M","0.28%"
"07/22/2019","155.70","155.48","157.28","155.06","2.98M","0.10%"
"07/19/2019","155.54","156.06","156.76","155.52","5.14M","-0.27%"
"07/18/2019","155.96","156.40","156.80","154.42","4.74M","-0.27%"
"07/17/2019","156.38","155.76","156.68","155.06","4.24M","0.24%"
"07/16/2019","156.00","154.00","156.38","153.70","7.26M","1.23%"
"07/15/2019","154.10","152.52","154.76","151.92","5.92M","1.43%"
"07/12/2019","151.92","152.62","152.78","151.02","5.01M","-0.38%"
"07/11/2019","152.50","156.32","156.50","151.28","7.62M","-2.02%"
"07/10/2019","155.64","157.40","158.04","153.12","9.23M","-1.24%"
"07/09/2019","157.60","158.50","158.80","157.04","6.70M","-0.58%"
"07/08/2019","158.52","156.82","158.52","156.40","5.42M","1.08%"
"07/05/2019","156.82","157.72","158.00","156.30","4.50M","-0.31%"
"07/04/2019","157.30","157.70","158.50","156.52","8.79M","-0.24%"
"07/03/2019","157.68","160.74","160.74","157.66","10.65M","-1.68%"
"07/02/2019","160.38","159.08","161.08","159.04","5.41M","0.87%"
"07/01/2019","159.00","160.96","161.32","158.60","6.04M","-0.44%"
"06/28/2019","159.70","162.40","163.00","159.64","25.12M","-6.33%"
"06/27/2019","170.50","167.76","170.90","167.68","4.28M","2.10%"
"06/26/2019","167.00","171.58","172.00","167.00","5.99M","-2.32%"
"06/25/2019","170.96","168.04","171.00","167.60","6.13M","1.76%"
"06/24/2019","168.00","171.64","173.68","167.78","4.57M","-2.15%"
"06/21/2019","171.70","171.16","171.78","169.22","5.85M","0.19%"
"06/20/2019","171.38","173.84","174.98","169.88","8.64M","-1.03%"
"06/19/2019","173.16","175.86","178.26","172.02","3.95M","-1.36%"
"06/18/2019","175.54","175.00","175.54","170.76","6.05M","-3.55%"
"06/17/2019","182.00","183.06","183.94","181.88","5.77M","-0.66%"
"06/14/2019","183.20","181.06","185.42","181.06","5.11M","0.66%"
"06/13/2019","182.00","177.60","183.18","177.10","5.90M","2.24%"
"06/11/2019","178.02","173.62","178.02","172.96","3.90M","2.77%"
"06/10/2019","173.22","172.74","174.16","172.22","1.51M","0.41%"
"06/07/2019","172.52","173.80","174.20","172.04","1.69M","-0.66%"
"06/06/2019","173.66","170.50","174.50","169.60","2.28M","1.83%"
"06/05/2019","170.54","172.88","174.58","170.54","2.87M","-0.99%"
"06/04/2019","172.24","173.00","174.62","171.52","2.41M","-0.44%"
"06/03/2019","173.00","171.64","173.00","169.54","2.75M","0.39%"
"05/31/2019","172.32","172.20","172.32","169.78","2.48M","-0.32%"
"05/30/2019","172.88","170.60","172.88","170.36","3.36M","1.23%"
"05/29/2019","170.78","170.64","171.38","169.46","2.90M","-0.42%"
"05/28/2019","171.50","165.12","171.50","164.94","9.05M","4.03%"
"05/27/2019","164.86","164.00","165.08","163.40","1.19M","0.52%"
"05/24/2019","164.00","161.54","165.48","161.22","4.72M","2.12%"
"05/23/2019","160.60","162.34","163.28","160.42","3.37M","-1.17%"
"05/22/2019","162.50","160.70","164.10","160.12","4.44M","0.81%"
"05/21/2019","161.20","158.38","161.96","157.26","3.15M","2.17%"
"05/20/2019","157.78","156.50","158.86","156.10","1.95M","0.87%"
"05/17/2019","156.42","158.02","159.00","156.42","2.63M","-1.36%"
"05/16/2019","158.58","158.60","159.76","157.42","2.44M","0.04%"
"05/15/2019","158.52","159.00","160.98","158.08","2.77M","-0.10%"
"05/14/2019","158.68","159.26","161.34","158.56","3.59M","-0.51%"
"05/13/2019","159.50","162.58","164.22","159.40","3.13M","-1.89%"
"05/10/2019","162.58","166.68","166.70","162.18","4.42M","-3.59%"
"05/08/2019","168.64","170.34","170.68","168.06","3.49M","-1.38%"
"05/07/2019","171.00","169.78","171.00","168.20","3.01M","0.38%"
"05/06/2019","170.36","169.48","170.36","168.00","2.05M","0.51%"
"05/03/2019","169.50","170.14","170.84","169.30","3.00M","-3.19%"
"05/02/2019","175.08","170.52","175.14","170.14","6.16M","2.33%"
"04/30/2019","171.10","171.60","171.78","169.84","3.29M","0.08%"
"04/29/2019","170.96","174.00","175.18","170.96","3.05M","-1.97%"
"04/26/2019","174.40","170.32","174.40","170.02","3.28M","2.40%"
"04/25/2019","170.32","170.36","171.72","169.46","2.89M","-0.04%"
"04/24/2019","170.38","171.50","172.20","169.20","3.84M","-0.65%"
"04/23/2019","171.50","175.00","176.30","170.68","3.92M","-1.76%"
"04/22/2019","174.58","174.50","174.96","173.60","743.32K","0.16%"
"04/19/2019","174.30","173.00","174.40","172.98","718.48K","0.60%"
"04/18/2019","173.26","171.40","173.26","171.26","1.18M","1.09%"
"04/17/2019","171.40","172.72","174.50","171.30","1.51M","-0.75%"
"04/16/2019","172.70","169.16","173.70","168.70","2.70M","2.49%"
"04/15/2019","168.50","172.70","173.36","168.10","2.60M","-2.23%"
"04/12/2019","172.34","169.40","175.38","167.92","6.66M","2.34%"
"04/11/2019","168.40","171.92","172.94","167.80","3.16M","-2.47%"
"04/10/2019","172.66","172.50","173.96","171.82","1.80M","0.10%"
"04/09/2019","172.48","174.06","175.34","171.60","2.28M","-1.17%"
"04/08/2019","174.52","174.64","176.68","174.02","2.49M","0.31%"
"04/05/2019","173.98","174.56","175.30","173.56","1.37M","-0.01%"
"04/04/2019","174.00","173.10","174.40","171.26","1.97M","0.68%"
"04/03/2019","172.82","174.24","175.74","172.76","2.47M","-1.08%"
"04/02/2019","174.70","172.04","175.22","172.04","2.59M","1.23%"
"04/01/2019","172.58","170.60","173.98","170.22","2.97M","1.22%"
"03/29/2019","170.50","170.00","171.58","169.32","2.71M","0.18%"
"03/28/2019","170.20","166.90","170.86","166.90","3.22M","1.73%"
"03/27/2019","167.30","167.88","168.50","166.70","2.19M","-0.35%"
"03/26/2019","167.88","165.70","168.10","164.54","2.60M","1.38%"
"03/25/2019","165.60","165.86","166.48","165.10","1.82M","-0.66%"
"03/22/2019","166.70","168.66","168.88","166.06","3.69M","-1.15%"
"03/21/2019","168.64","167.94","168.92","166.78","3.50M","0.61%"
"03/20/2019","167.62","168.26","169.38","167.02","2.83M","-0.99%"
"03/19/2019","169.30","170.70","171.52","168.04","4.37M","-0.82%"
"03/18/2019","170.70","167.00","171.20","166.22","3.27M","1.79%"
"03/15/2019","167.70","166.30","168.64","165.40","3.45M","0.79%"
"03/14/2019","166.38","164.62","167.40","164.62","3.48M","-0.31%"
"03/13/2019","166.90","163.20","167.22","162.30","4.48M","2.19%"
"03/12/2019","163.32","163.96","163.96","162.28","2.07M","-0.07%"
"03/11/2019","163.44","164.24","164.48","162.08","3.87M","-1.24%"
"03/07/2019","165.50","164.50","165.50","163.26","2.62M","0.08%"
"03/06/2019","165.36","165.20","167.50","164.30","3.49M","-0.49%"
"03/05/2019","166.18","161.54","167.20","161.20","7.76M","2.55%"
"03/04/2019","162.04","157.40","163.20","156.08","5.55M","2.73%"
"03/01/2019","157.74","157.92","158.30","156.52","1.90M","-0.44%"
"02/28/2019","158.44","158.24","158.54","157.32","2.13M","-0.11%"
"02/27/2019","158.62","158.78","159.84","156.50","2.35M","-0.15%"
"02/26/2019","158.86","158.52","159.48","157.84","1.88M","-0.36%"
"02/25/2019","159.44","158.50","160.56","158.06","2.67M","0.59%"
"02/22/2019","158.50","155.90","158.50","155.32","2.27M","1.64%"
"02/21/2019","155.94","156.48","156.56","154.54","1.95M","-0.35%"
"02/20/2019","156.48","154.12","156.78","153.96","2.94M","1.66%"
"02/19/2019","153.92","155.00","155.46","152.76","2.42M","-0.61%"
"02/18/2019","154.86","157.24","157.70","154.76","2.06M","-1.51%"
"02/15/2019","157.24","155.12","157.94","155.12","2.62M","1.54%"
"02/14/2019","154.86","153.88","156.26","153.68","3.61M","0.00%"
"02/13/2019","154.86","158.00","158.00","154.86","2.98M","-1.61%"
"02/12/2019","157.40","157.90","159.10","155.60","2.34M","-0.15%"
"02/11/2019","157.64","156.72","158.94","156.72","2.47M","0.19%"
"02/08/2019","157.34","158.08","159.34","156.26","2.67M","-1.04%"
"02/07/2019","159.00","160.14","161.18","157.80","5.05M","-0.89%"
"02/06/2019","160.42","157.62","161.00","157.60","3.13M","1.24%"
"02/05/2019","158.46","158.06","158.98","157.10","2.48M","0.03%"
"02/04/2019","158.42","157.40","158.80","155.68","3.40M","0.78%"
"02/01/2019","157.20","152.90","157.20","152.20","6.05M","3.41%"
"01/31/2019","152.02","153.34","154.26","152.02","5.66M","-0.73%"
"01/30/2019","153.14","150.36","153.66","149.62","4.36M","1.63%"
"01/29/2019","150.68","149.84","150.68","147.50","2.73M","0.60%"
"01/28/2019","149.78","149.02","149.78","148.14","2.20M","0.65%"
"01/25/2019","148.82","146.74","148.82","146.14","2.65M","1.42%"
"01/24/2019","146.74","148.78","148.94","144.74","5.50M","-1.57%"
"01/23/2019","149.08","149.98","150.56","148.22","4.30M","-0.55%"
"01/22/2019","149.90","151.70","151.72","149.06","4.29M","-1.20%"
"01/21/2019","151.72","151.90","152.70","151.30","1.33M","-0.28%"
"01/18/2019","152.14","152.30","152.40","151.20","1.73M","0.42%"
"01/17/2019","151.50","150.88","151.52","149.28","2.51M","0.58%"
"01/16/2019","150.62","150.88","151.44","149.44","3.17M","0.03%"
"01/15/2019","150.58","152.70","153.08","149.84","3.22M","-1.08%"
"01/14/2019","152.22","154.20","154.20","151.60","2.58M","-1.48%"
"01/11/2019","154.50","154.48","155.08","152.90","2.98M","0.25%"
"01/10/2019","154.12","153.52","154.12","152.26","1.96M","0.22%"
"01/09/2019","153.78","150.36","154.46","150.08","4.03M","2.44%"
"01/08/2019","150.12","150.98","151.34","149.64","3.12M","-3.57%"
"01/04/2019","155.68","156.80","157.46","154.80","2.91M","-1.06%"
"01/03/2019","157.34","155.86","157.34","154.80","2.90M","-0.05%"
